newspaper_date,date,description,asset,registered,coupons_on,interest_suspended,issuer,price_low,price_high,original_text,url,comment,past_due
1863-06-23,1863-06-23,gold,gold,0,0,0,Specie,8,8.5,"The market is dull, with a downward tendency in the rates for specie. Some of the brokers have paid we understand, as high as $7,25 premium for gold, but $7 is now the lowest, whiled they are more willing to sell at $7,50 premium. Silver is quotable at $6,50 to $7, Sterling Exchange $8,75 to $9. ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0786:article=pos=35,,0
1863-06-23,1863-06-23,silver,silver,0,0,0,Specie,7.5,8,"The market is dull, with a downward tendency in the rates for specie. Some of the brokers have paid we understand, as high as $7,25 premium for gold, but $7 is now the lowest, whiled they are more willing to sell at $7,50 premium. Silver is quotable at $6,50 to $7, Sterling Exchange $8,75 to $9. ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0786:article=pos=35,,0
1863-06-23,1863-06-23,sterling,sterling,0,0,0,Sterling,9.75,10,"The market is dull, with a downward tendency in the rates for specie. Some of the brokers have paid we understand, as high as $7,25 premium for gold, but $7 is now the lowest, whiled they are more willing to sell at $7,50 premium. Silver is quotable at $6,50 to $7, Sterling Exchange $8,75 to $9. ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0786:article=pos=35,,0
1863-06-23,1863-06-23,Tennessee bonds 4 coupons on,tennessee,0,4,0,Tennessee,225,225,"Bonds and Stocks.--We have to renew last quotations of the leading securities, viz: Confederate bonds, 100 M., 102½a109½ and int, do. do., 15 M. coupon, 200 and int, do. do registered, 125 and int., Va regis'd stock 131 and int.; Tenn, bonds, 4 coupons on, 225; North Carolina sixes, new, 134 and int., do eights, 135",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0786:article=pos=35,,0
1863-06-23,1863-06-23,Virginia registered stock,virginia,1,0,0,Virginia,131,131,"Bonds and Stocks.--We have to renew last quotations of the leading securities, viz: Confederate bonds, 100 M., 102½a109½ and int, do. do., 15 M. coupon, 200 and int, do. do registered, 125 and int., Va regis'd stock 131 and int.; Tenn, bonds, 4 coupons on, 225; North Carolina sixes, new, 134 and int., do eights, 135",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0786:article=pos=35,,0
1863-06-29,1863-06-29,Confederate Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,102.5,109.5,"Prices have undergone but little change. We quote from recent sales, Confederate bonds, 100 m, at 162½ to 169½ and int, do. 15 m coupon, 200 flat; do. 7's 100 and int., Virginia registered stock, 131, North Carolina 6's old issue, 235, do. do, new, 134",,"Probably OCR error, with 6 instead of a 0.",0
1863-06-29,1863-06-29,Confederate Bonds (15 mn) coupon,confederate_15mn,0,0,0,Confederacy,200,200,"Prices have undergone but little change. We quote from recent sales, Confederate bonds, 100 m, at 162½ to 169½ and int, do. 15 m coupon, 200 flat; do. 7's 100 and int., Virginia registered stock, 131, North Carolina 6's old issue, 235, do. do, new, 134",,,0
1863-06-29,1863-06-29,Confederate 7 per cent,confederate_7,0,0,0,Confederacy,100,100,"Prices have undergone but little change. We quote from recent sales, Confederate bonds, 100 m, at 162½ to 169½ and int, do. 15 m coupon, 200 flat; do. 7's 100 and int., Virginia registered stock, 131, North Carolina 6's old issue, 235, do. do, new, 134",,,0
1863-06-29,1863-06-29,North Carolina 6 per cent new issue,north_carolina_6_new,0,0,0,North Carolina,134,134,"Prices have undergone but little change. We quote from recent sales, Confederate bonds, 100 m, at 162½ to 169½ and int, do. 15 m coupon, 200 flat; do. 7's 100 and int., Virginia registered stock, 131, North Carolina 6's old issue, 235, do. do, new, 134",,,0
1863-06-29,1863-06-29,North Carolina 6 per cent old issue,north_carolina_6_old,0,0,0,North Carolina,235,235,"Prices have undergone but little change. We quote from recent sales, Confederate bonds, 100 m, at 162½ to 169½ and int, do. 15 m coupon, 200 flat; do. 7's 100 and int., Virginia registered stock, 131, North Carolina 6's old issue, 235, do. do, new, 134",,,0
1863-06-29,1863-06-29,gold,gold,0,0,0,Specie,7,8.5,"The offerings of specie are increasing, and consequently the brokers have reduced their buying rates. Several lots changed hands to-day at $6 premium. The asking rates have not undergone a corresponding decline, as the brokers who are selling still ask $7.25 to 7.50 premium.-",,,0
1863-06-29,1863-06-29,Virginia registered stock,virginia,1,0,0,Virginia,131,131,"Prices have undergone but little change. We quote from recent sales, Confederate bonds, 100 m, at 162½ to 169½ and int, do. 15 m coupon, 200 flat; do. 7's 100 and int., Virginia registered stock, 131, North Carolina 6's old issue, 235, do. do, new, 134",,,0
1863-07-02,1863-07-02,gold,gold,0,0,0,Specie,6.5,8,"Specie and Bank Notes.--The feature of the specie market this week has been the increased amount of silver offered for sale, with a consequent decline in the buying rate. We have heard of sales at as low as $450 premium. Small amounts of gold have been bought by the brokers at $5.50 to $6 premium. The asking for silver are $6 premium; for gold, $6.50 to $7. ",,,0
1863-07-02,1863-07-02,silver,silver,0,0,0,Specie,5.5,7,"Specie and Bank Notes.--The feature of the specie market this week has been the increased amount of silver offered for sale, with a consequent decline in the buying rate. We have heard of sales at as low as $450 premium. Small amounts of gold have been bought by the brokers at $5.50 to $6 premium. The asking for silver are $6 premium; for gold, $6.50 to $7. ",,,0
1863-07-09,1863-07-09,Confederate Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,103,109.5,"Since Tuesday morning, when business was generally resumed, there has been an active demand for securities. The following quotations were furnished to-day by Messrs. Lancaster & Co.: Confederate bonds,100 million loan, 103a109½ and int; do do, 15 million loan, 200 and int; do do, 7 percents, 100, Va registered stock 135; Va coupon bonds, 2 coupons, 220; N C sixes 240;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0799:article=pos=27,,0
1863-07-09,1863-07-09,Confederate Bonds (15 mn),confederate_15mn,0,0,0,Confederacy,200,200,"Since Tuesday morning, when business was generally resumed, there has been an active demand for securities. The following quotations were furnished to-day by Messrs. Lancaster & Co.: Confederate bonds,100 million loan, 103a109½ and int; do do, 15 million loan, 200 and int; do do, 7 percents, 100, Va registered stock 135; Va coupon bonds, 2 coupons, 220; N C sixes 240;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0799:article=pos=27,,0
1863-07-09,1863-07-09,Confederate 7 per cent,confederate_7,0,0,0,Confederacy,100,100,"Since Tuesday morning, when business was generally resumed, there has been an active demand for securities. The following quotations were furnished to-day by Messrs. Lancaster & Co.: Confederate bonds,100 million loan, 103a109½ and int; do do, 15 million loan, 200 and int; do do, 7 percents, 100, Va registered stock 135; Va coupon bonds, 2 coupons, 220; N C sixes 240;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0799:article=pos=27,,0
1863-07-09,1863-07-09,North Carolina 6 per cent,north_carolina_6_old,0,0,0,North Carolina,240,240,"Since Tuesday morning, when business was generally resumed, there has been an active demand for securities. The following quotations were furnished to-day by Messrs. Lancaster & Co.: Confederate bonds,100 million loan, 103a109½ and int; do do, 15 million loan, 200 and int; do do, 7 percents, 100, Va registered stock 135; Va coupon bonds, 2 coupons, 220; N C sixes 240;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0799:article=pos=27,,0
1863-07-09,1863-07-09,gold,gold,0,0,0,Specie,6,7.5,"-We pretermitted our semi-weekly report of Monday, on account of the general suspension of business during the preceding three days. Since the resumption of business, the public mind has been occupied with reports from the several ""seats of war,"" and the transactions in the precious metals have been limited. Yesterday and to-day, prior to the confirmation of the fall of Vicksburg, specie was offered somewhat freely to the brokers, and in several instances they declined to carry any larger amounts than they already held. The rates were $4.50 premium for silver, and $5 premium for gold. Before and after the Jackson dispatches were made public, the brokers were holding silver at $6, and gold at $6.50 premium. There was no symptom of excitement in the market.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0799:article=pos=27,,0
1863-07-09,1863-07-09,silver,silver,0,0,0,Specie,5.5,7,"-We pretermitted our semi-weekly report of Monday, on account of the general suspension of business during the preceding three days. Since the resumption of business, the public mind has been occupied with reports from the several ""seats of war,"" and the transactions in the precious metals have been limited. Yesterday and to-day, prior to the confirmation of the fall of Vicksburg, specie was offered somewhat freely to the brokers, and in several instances they declined to carry any larger amounts than they already held. The rates were $4.50 premium for silver, and $5 premium for gold. Before and after the Jackson dispatches were made public, the brokers were holding silver at $6, and gold at $6.50 premium. There was no symptom of excitement in the market.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0799:article=pos=27,,0
1863-07-09,1863-07-09,Virginia coupon bonds (2 coupons on),virginia_1864,0,2,0,Virginia,220,220,"Since Tuesday morning, when business was generally resumed, there has been an active demand for securities. The following quotations were furnished to-day by Messrs. Lancaster & Co.: Confederate bonds,100 million loan, 103a109½ and int; do do, 15 million loan, 200 and int; do do, 7 percents, 100, Va registered stock 135; Va coupon bonds, 2 coupons, 220; N C sixes 240;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0799:article=pos=27,,0
1863-07-09,1863-07-09,Virginia registered stock,virginia,1,0,0,Virginia,135,135,"Since Tuesday morning, when business was generally resumed, there has been an active demand for securities. The following quotations were furnished to-day by Messrs. Lancaster & Co.: Confederate bonds,100 million loan, 103a109½ and int; do do, 15 million loan, 200 and int; do do, 7 percents, 100, Va registered stock 135; Va coupon bonds, 2 coupons, 220; N C sixes 240;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0799:article=pos=27,,0
1863-07-13,1863-07-13,Confederate Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,103,110,"We quote Confederate bonds, 100 m loan, at $103 to 110, and int; do do, 15 m loan, coupon, held at 200 and int; do do, registered, 130 and int; do do. 7 percents, 100; Virginia registered stock, 135; Virginia coupon bonds, 2 coupons on, 220; N. Carolina 6's, 250; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26,,0
1863-07-13,1863-07-13,Confederate Bonds (15 mn) coupon,confederate_15mn,0,0,0,Confederacy,200,200,"We quote Confederate bonds, 100 m loan, at $103 to 110, and int; do do, 15 m loan, coupon, held at 200 and int; do do, registered, 130 and int; do do. 7 percents, 100; Virginia registered stock, 135; Virginia coupon bonds, 2 coupons on, 220; N. Carolina 6's, 250; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26,,0
1863-07-13,1863-07-13,Confederate Bonds (15 mn) registered,confederate_15mn_reg,1,0,0,Confederacy,130,130,"We quote Confederate bonds, 100 m loan, at $103 to 110, and int; do do, 15 m loan, coupon, held at 200 and int; do do, registered, 130 and int; do do. 7 percents, 100; Virginia registered stock, 135; Virginia coupon bonds, 2 coupons on, 220; N. Carolina 6's, 250; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26,,0
1863-07-13,1863-07-13,Confederate 7 per cent,confederate_7,0,0,0,Confederacy,100,100,"We quote Confederate bonds, 100 m loan, at $103 to 110, and int; do do, 15 m loan, coupon, held at 200 and int; do do, registered, 130 and int; do do. 7 percents, 100; Virginia registered stock, 135; Virginia coupon bonds, 2 coupons on, 220; N. Carolina 6's, 250; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26,,0
1863-07-13,1863-07-13,North Carolina 6 per cent,north_carolina_6_old,0,0,0,North Carolina,250,250,"We quote Confederate bonds, 100 m loan, at $103 to 110, and int; do do, 15 m loan, coupon, held at 200 and int; do do, registered, 130 and int; do do. 7 percents, 100; Virginia registered stock, 135; Virginia coupon bonds, 2 coupons on, 220; N. Carolina 6's, 250; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26,,0
1863-07-13,1863-07-13,gold,gold,0,0,0,Specie,8.5,9.5,"The effect of the fall of Vicksburg, and the adverse reports from other quarters, last week, on the money market was to put a stop to transactions in gold. There have been no offerings for several days. The brokers are now quoting at $7.50 premium, buying rate; $8.50 premium selling rate. Silver is quotable 50 cents below these figures. ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26,,0
1863-07-13,1863-07-13,silver,silver,0,0,0,Specie,8,9,"The effect of the fall of Vicksburg, and the adverse reports from other quarters, last week, on the money market was to put a stop to transactions in gold. There have been no offerings for several days. The brokers are now quoting at $7.50 premium, buying rate; $8.50 premium selling rate. Silver is quotable 50 cents below these figures. ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26,,0
1863-07-13,1863-07-13,sterling,sterling,0,0,0,Sterling,9.5,9.5,"The effect of the fall of Vicksburg, and the adverse reports from other quarters, last week, on the money market was to put a stop to transactions in gold. There have been no offerings for several days. The brokers are now quoting at $7.50 premium, buying rate; $8.50 premium selling rate. Silver is quotable 50 cents below these figures. Bank notes are again higher. We quote at $1.25 to 1 30 premium. Sterling Exchange, $8.50 premium.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26,,0
1863-07-13,1863-07-13,Virginia coupon bonds (2 coupons on),virginia_1864,0,2,0,Virginia,220,220,"We quote Confederate bonds, 100 m loan, at $103 to 110, and int; do do, 15 m loan, coupon, held at 200 and int; do do, registered, 130 and int; do do. 7 percents, 100; Virginia registered stock, 135; Virginia coupon bonds, 2 coupons on, 220; N. Carolina 6's, 250; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26,,0
1863-07-13,1863-07-13,Virginia registered stock,virginia,1,0,0,Virginia,135,135,"We quote Confederate bonds, 100 m loan, at $103 to 110, and int; do do, 15 m loan, coupon, held at 200 and int; do do, registered, 130 and int; do do. 7 percents, 100; Virginia registered stock, 135; Virginia coupon bonds, 2 coupons on, 220; N. Carolina 6's, 250; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26,,0
1863-07-16,1863-07-16,Confederate Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,103,109.5,"The sales since our last report embrace Confederate bonds (100 m) at 103a189½ and int; do 7'a, 109, Va. neg'd stock, 135, N. Carolina sixes, 250, Missouri do, four coupons on, 275;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0810:article=pos=13,,0
1863-07-16,1863-07-16,Confederate 7 per cent,confederate_7,0,0,0,Confederacy,,,"The sales since our last report embrace Confederate bonds (100 m) at 103a189½ and int; do 7'a, 109, Va. neg'd stock, 135, N. Carolina sixes, 250, Missouri do, four coupons on, 275;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0810:article=pos=13,probably OCR error,0
1863-07-16,1863-07-16,Missouri 6 per cent (4 coupons on),,0,4,0,Missouri,275,275,"The sales since our last report embrace Confederate bonds (100 m) at 103a189½ and int; do 7'a, 109, Va. neg'd stock, 135, N. Carolina sixes, 250, Missouri do, four coupons on, 275;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0810:article=pos=13,,0
