series,issue,date,url,volume,value,is_clean,adjust_gold,adjust_currency,notes
"Ohio 6 per cents, 1886",1865-10-28,1865-10-24,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA430,20,99,0,,,
Pennsylvania 5 per cents,1855-04-24,1855-04-13,http://books.google.com/books?id=FFcmAQAAIAAJ&pg=PA918,9,86.75,0,,,
Pennsylvania 5 per cents,1855-04-24,1855-04-20,http://books.google.com/books?id=FFcmAQAAIAAJ&pg=PA918,9,86.25,0,,,
Pennsylvania 5 per cents,1855-08-24,1855-07-13,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,87,,,,
Pennsylvania 5 per cents,1855-08-24,1855-07-20,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,88.5,,,,
Pennsylvania 5 per cents,1855-08-24,1855-07-27,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,88.5,,,,
Pennsylvania 5 per cents,1855-08-24,1855-08-03,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,88.5,,,,
Pennsylvania 5 per cents,1855-08-24,1855-08-10,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,87.75,,,,
Pennsylvania 5 per cents,1855-08-24,1855-08-17,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,87.5,,,,
Pennsylvania 5 per cents,1855-09-26,1855-08-24,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,87.25,0,,,
Pennsylvania 5 per cents,1855-09-26,1855-08-31,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,87.5,0,,,
Pennsylvania 5 per cents,1855-09-26,1855-09-07,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,87.25,0,,,
Pennsylvania 5 per cents,1855-09-26,1855-09-14,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,86.25,0,,,
Pennsylvania 5 per cents,1855-09-26,1855-09-21,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,85.75,0,,,
Pennsylvania 5 per cents,1855-10-26,1855-09-28,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414,10,85.25,0,,,
Pennsylvania 5 per cents,1855-10-26,1855-10-05,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414,10,85,0,,,
Pennsylvania 5 per cents,1855-10-26,1855-10-12,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414,10,85.5,0,,,
Pennsylvania 5 per cents,1855-10-26,1855-10-26,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414,10,83,0,,,
Pennsylvania 5 per cents,1855-11-26,1855-11-02,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495,10,83.5,0,,,
Pennsylvania 5 per cents,1855-11-26,1855-11-09,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495,10,83,0,,,
Pennsylvania 5 per cents,1855-11-26,1855-11-16,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495,10,82.5,0,,,
Pennsylvania 5 per cents,1855-11-26,1855-11-23,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495,10,83,0,,,
Pennsylvania 5 per cents,1855-09-26,1855-8-17,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,87.75,0,,,
Pennsylvania 5 per cents,1856-02-23,1856-01-18,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,84.25,0,,,
Pennsylvania 5 per cents,1856-02-23,1856-01-25,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,82.25,0,,,
Pennsylvania 5 per cents,1856-02-23,1856-02-01,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,83.25,0,,,
Pennsylvania 5 per cents,1856-02-23,1856-02-08,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,86,0,,,
Pennsylvania 5 per cents,1856-02-23,1856-02-15,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,84.75,0,,,
Pennsylvania 5 per cents,1856-02-23,1856-02-22,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,85.5,0,,,
Pennsylvania 5 per cents,1856-04-26,1856-03-07,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,84,0,,,
Pennsylvania 5 per cents,1856-04-26,1856-03-14,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,83.25,0,,,
Pennsylvania 5 per cents,1856-04-26,1856-03-21,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,83.75,0,,,
Pennsylvania 5 per cents,1856-04-26,1856-03-28,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,83,0,,,
Pennsylvania 5 per cents,1856-04-26,1856-04-04,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,83.75,0,,,
Pennsylvania 5 per cents,1856-04-26,1856-04-11,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,83.75,0,,,
Pennsylvania 5 per cents,1856-04-26,1856-04-18,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,83.75,0,,,
Pennsylvania 5 per cents,1856-04-26,1856-04-25,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,83.5,0,,,
Pennsylvania 5 per cents,1856-05-28,1856-05-02,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989,10,83.75,0,,,
Pennsylvania 5 per cents,1856-06-25,1856-05-09,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,83.5,0,,,
Pennsylvania 5 per cents,1856-06-25,1856-05-16,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,83.75,0,,,
Pennsylvania 5 per cents,1856-06-25,1856-05-23,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,83,0,,,
Pennsylvania 5 per cents,1856-06-25,1856-05-30,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,82,0,,,
Pennsylvania 5 per cents,1856-06-25,1856-06-06,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,83,0,,,
Pennsylvania 5 per cents,1856-06-25,1856-06-13,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,82,0,,,
Pennsylvania 5 per cents,1856-06-25,1856-06-20,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,83,0,,,
Pennsylvania 5 per cents,1856-08-26,1856-06-27,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238,11,83,0,,,
Pennsylvania 5 per cents,1856-08-26,1856-07-11,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238,11,83.5,0,,,
Pennsylvania 5 per cents,1856-08-26,1856-07-18,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238,11,82.5,0,,,
Pennsylvania 5 per cents,1856-08-26,1856-07-25,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238,11,82.75,0,,,
Pennsylvania 5 per cents,1856-09-23,1856-08-08,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,83,0,,,
Pennsylvania 5 per cents,1856-09-23,1856-08-15,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,82.25,0,,,
Pennsylvania 5 per cents,1856-09-23,1856-08-22,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,83,0,,,
Pennsylvania 5 per cents,1856-08-26,1856-08-23,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238,11,83,0,,,
Pennsylvania 5 per cents,1856-09-23,1856-08-29,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,83,0,,,
Pennsylvania 5 per cents,1856-09-23,1856-09-05,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,82.75,0,,,
Pennsylvania 5 per cents,1856-09-23,1856-09-12,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,83,0,,,
Pennsylvania 5 per cents,1856-09-23,1856-09-19,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,83.25,0,,,
Pennsylvania 5 per cents,1856-10-23,1856-09-26,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415,11,83.25,0,,,
Pennsylvania 5 per cents,1856-10-23,1856-10-03,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415,11,83.5,0,,,
Pennsylvania 5 per cents,1856-10-23,1856-10-10,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415,11,84,0,,,
Pennsylvania 5 per cents,1856-10-23,1856-10-17,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415,11,84.5,0,,,
Pennsylvania 5 per cents,1856-11-24,1856-10-24,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495,11,84.5,0,,,
Pennsylvania 5 per cents,1856-11-24,1856-10-31,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495,11,84.5,0,,,
Pennsylvania 5 per cents,1856-11-24,1856-11-07,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495,11,84,0,,,
Pennsylvania 5 per cents,1856-11-24,1856-11-14,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495,11,83.25,0,,,
Pennsylvania 5 per cents,1856-11-24,1856-11-21,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495,11,84,0,,,
Pennsylvania 5 per cents,1856-12-26,1856-11-28,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575,11,83.5,0,,,
Pennsylvania 5 per cents,1856-12-26,1856-12-05,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575,11,84,0,,,
Pennsylvania 5 per cents,1856-12-26,1856-12-12,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575,11,84,0,,,
Pennsylvania 5 per cents,1856-12-26,1856-12-19,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575,11,84,0,,,
Pennsylvania 5 per cents,1857-03-24,1857-02-06,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,83,0,,,
Pennsylvania 5 per cents,1857-03-24,1857-02-13,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,85.5,0,,,
Pennsylvania 5 per cents,1857-03-24,1857-02-20,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,84.5,0,,,
Pennsylvania 5 per cents,1857-03-24,1857-02-27,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,86.75,0,,,
Pennsylvania 5 per cents,1857-03-24,1857-03-06,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,86,0,,,
Pennsylvania 5 per cents,1857-03-24,1857-03-13,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,85,0,,,
Pennsylvania 5 per cents,1857-03-24,1857-03-20,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,85,0,,,
Pennsylvania 5 per cents,1857-04-24,1857-03-27,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911,11,85,0,,,
Pennsylvania 5 per cents,1857-04-24,1857-04-03,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911,11,84.25,0,,,
Pennsylvania 5 per cents,1857-04-24,1857-04-10,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911,11,84,0,,,
Pennsylvania 5 per cents,1857-04-24,1857-04-17,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911,11,83.5,0,,,
Pennsylvania 5 per cents,1857-05-30,1857-04-24,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA942,11,83,0,,,
Pennsylvania 5 per cents,1857-06-24,1857-05-01,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,84.25,0,,,
Pennsylvania 5 per cents,1857-06-24,1857-05-08,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,84.5,0,,,
Pennsylvania 5 per cents,1857-06-24,1857-05-15,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,84,0,,,
Pennsylvania 5 per cents,1857-06-24,1857-05-22,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,83.5,0,,,
Pennsylvania 5 per cents,1857-06-24,1857-05-29,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,82.5,0,,,
Pennsylvania 5 per cents,1857-06-24,1857-06-05,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,82.5,0,,,
Pennsylvania 5 per cents,1857-06-24,1857-06-12,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,82.5,0,,,
Pennsylvania 5 per cents,1857-07-25,1857-06-19,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,82.5,0,,,
Pennsylvania 5 per cents,1857-07-25,1857-06-26,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,82.5,0,,,
Pennsylvania 5 per cents,1857-07-25,1857-07-03,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,83,0,,,
Pennsylvania 5 per cents,1857-07-25,1857-07-10,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,83,0,,,
Pennsylvania 5 per cents,1857-07-25,1857-07-17,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,83,0,,,
Pennsylvania 5 per cents,1857-07-25,1857-07-24,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,85,0,,,
Pennsylvania 5 per cents,1857-08-26,1857-07-31,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254,12,84.75,0,,,
Pennsylvania 5 per cents,1857-08-26,1857-08-07,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254,12,89,0,-2.5,,Appears to include Aug coupon
Pennsylvania 5 per cents,1857-08-26,1857-08-14,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254,12,85,0,,,
Pennsylvania 5 per cents,1857-08-26,1857-08-21,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254,12,84.5,0,,,
Pennsylvania 5 per cents,1857-09-28,1857-08-28,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335,12,83.25,0,,,
Pennsylvania 5 per cents,1857-09-28,1857-09-04,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335,12,83,0,,,
Pennsylvania 5 per cents,1857-09-28,1857-09-11,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335,12,82,0,,,
Pennsylvania 5 per cents,1857-09-28,1857-09-18,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335,12,80,0,,,
Pennsylvania 5 per cents,1857-09-28,1857-09-25,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335,12,79,0,,,
Pennsylvania 5 per cents,1857-10-28,1857-10-02,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431,12,79,0,,,
Pennsylvania 5 per cents,1857-10-28,1857-10-09,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431,12,80.5,0,,,
Pennsylvania 5 per cents,1857-10-28,1857-10-16,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431,12,82,0,,,
Pennsylvania 5 per cents,1857-10-28,1857-10-23,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431,12,81,0,,,
Pennsylvania 5 per cents,1857-11-27,1857-10-30,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511,12,80,0,,,
Pennsylvania 5 per cents,1857-11-27,1857-11-06,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511,12,81,0,,,
Pennsylvania 5 per cents,1857-11-27,1857-11-13,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511,12,81.25,0,,,
Pennsylvania 5 per cents,1857-11-27,1857-11-20,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511,12,85.5,0,,,
Pennsylvania 5 per cents,1857-12-26,1857-11-27,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590,12,85.5,0,,,
Pennsylvania 5 per cents,1857-12-26,1857-12-04,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590,12,84.5,0,,,
Pennsylvania 5 per cents,1857-12-26,1857-12-11,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590,12,85,0,,,
Pennsylvania 5 per cents,1857-12-26,1857-12-18,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590,12,82.5,0,,,
Pennsylvania 5 per cents,1858-01-25,1858-01-08,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA686,12,82.25,0,,,
Pennsylvania 5 per cents,1858-01-25,1858-01-15,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA686,12,85,0,,,
Pennsylvania 5 per cents,1858-01-25,1858-01-22,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA686,12,89,0,,,
Pennsylvania 5 per cents,1858-02-25,1858-01-29,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766,12,88,0,,,
Pennsylvania 5 per cents,1858-02-25,1858-02-05,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766,12,88.5,0,-2.5,,Appears to include Feb coupon
Pennsylvania 5 per cents,1858-02-25,1858-02-12,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766,12,87,0,,,
Pennsylvania 5 per cents,1858-02-25,1858-02-19,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766,12,87.25,0,,,
Pennsylvania 5 per cents,1858-03-24,1858-02-26,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847,12,87.5,0,,,
Pennsylvania 5 per cents,1858-03-24,1858-03-05,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847,12,87.75,0,,,
Pennsylvania 5 per cents,1858-03-24,1858-03-12,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847,12,87.5,0,,,
Pennsylvania 5 per cents,1858-03-24,1858-03-19,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847,12,87.5,0,,,
Pennsylvania 5 per cents,1858-04-25,1858-03-26,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927,12,87.25,0,,,
Pennsylvania 5 per cents,1858-04-25,1858-04-02,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927,12,87,0,,,
Pennsylvania 5 per cents,1858-04-25,1858-04-09,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927,12,87,0,,,
Pennsylvania 5 per cents,1858-04-25,1858-04-16,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927,12,86.5,0,,,
Pennsylvania 5 per cents,1858-04-25,1858-04-23,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927,12,86.25,0,,,
Pennsylvania 5 per cents,1858-06-26,1858-05-07,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,88,0,,,
Pennsylvania 5 per cents,1858-06-26,1858-05-14,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,88.75,0,,,
Pennsylvania 5 per cents,1858-06-26,1858-05-21,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,89.5,0,,,
Pennsylvania 5 per cents,1858-06-26,1858-05-28,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,89,0,,,
Pennsylvania 5 per cents,1858-06-26,1858-06-04,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,89,0,,,
Pennsylvania 5 per cents,1858-06-26,1858-06-11,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,89.5,0,,,
Pennsylvania 5 per cents,1858-06-26,1858-06-18,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,89.5,0,,,
Pennsylvania 5 per cents,1858-06-26,1858-06-25,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,89.75,0,,,
Pennsylvania 5 per cents,1858-07-26,1858-07-02,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA159,13,89.25,0,,,
Pennsylvania 5 per cents,1858-07-26,1858-07-09,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA159,13,89.125,0,,,
Pennsylvania 5 per cents,1858-07-26,1858-07-16,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA159,13,88.5,0,,,
Pennsylvania 5 per cents,1858-07-26,1858-07-23,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA159,13,89.5,0,,,
Pennsylvania 5 per cents,1858-08-26,1858-07-30,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239,13,89.25,0,,,
Pennsylvania 5 per cents,1858-08-26,1858-08-06,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239,13,89.875,0,,,
Pennsylvania 5 per cents,1858-08-26,1858-08-13,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239,13,89.75,0,,,
Pennsylvania 5 per cents,1858-09-24,1858-08-20,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319,13,89.75,0,,,
Pennsylvania 5 per cents,1858-08-26,1858-08-21,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239,13,89.25,0,,,
Pennsylvania 5 per cents,1858-09-24,1858-08-27,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319,13,89.5,0,,,
Pennsylvania 5 per cents,1858-09-24,1858-09-03,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319,13,89,0,,,
Pennsylvania 5 per cents,1858-09-24,1858-09-10,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319,13,89,0,,,
Pennsylvania 5 per cents,1858-09-24,1858-09-17,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319,13,89,0,,,
Pennsylvania 5 per cents,1858-10-26,1858-09-24,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414,13,89.25,0,,,
Pennsylvania 5 per cents,1858-10-26,1858-10-01,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414,13,89.5,0,,,
Pennsylvania 5 per cents,1858-10-26,1858-10-08,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414,13,89.5,0,,,
Pennsylvania 5 per cents,1858-10-26,1858-10-15,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414,13,90.75,0,,,
Pennsylvania 5 per cents,1858-10-26,1858-10-22,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414,13,91.5,0,,,
Pennsylvania 5 per cents,1858-11-24,1858-10-29,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511,13,93,0,,,
Pennsylvania 5 per cents,1858-11-24,1858-11-05,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511,13,94.25,0,,,
Pennsylvania 5 per cents,1858-11-24,1858-11-12,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511,13,93.125,0,,,
Pennsylvania 5 per cents,1858-11-24,1858-11-19,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511,13,95.25,0,,,
Pennsylvania 5 per cents,1859-01-26,1858-12-03,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,95,0,,,
Pennsylvania 5 per cents,1859-01-26,1858-12-10,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,95.5,0,,,
Pennsylvania 5 per cents,1859-01-26,1858-12-17,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,95.625,0,,,
Pennsylvania 5 per cents,1859-01-26,1858-12-24,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,96,0,,,
Pennsylvania 5 per cents,1859-01-26,1858-12-31,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,96,0,,,
Pennsylvania 5 per cents,1859-01-26,1859-01-07,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,92.75,0,,,
Pennsylvania 5 per cents,1859-01-26,1859-01-14,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,93.5,0,,,
Pennsylvania 5 per cents,1859-01-26,1859-01-21,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670,13,93.125,0,,,
Pennsylvania 5 per cents,1859-02-24,1859-01-28,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750,13,93.5,0,,,
Pennsylvania 5 per cents,1859-02-24,1859-02-04,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750,13,93.25,0,,,
Pennsylvania 5 per cents,1859-02-24,1859-02-11,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750,13,92.75,0,,,
Pennsylvania 5 per cents,1859-02-24,1859-02-18,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750,13,92.25,0,,,
Pennsylvania 5 per cents,1859-03-26,1859-02-25,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830,13,93,0,,,
Pennsylvania 5 per cents,1859-03-26,1859-03-04,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830,13,92,0,,,
Pennsylvania 5 per cents,1859-03-26,1859-03-11,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830,13,92,0,,,
Pennsylvania 5 per cents,1859-03-26,1859-03-18,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830,13,93,0,,,
Pennsylvania 5 per cents,1859-03-26,1859-03-25,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830,13,92.125,0,,,
Pennsylvania 5 per cents,1859-04-23,1859-04-01,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910,13,93,0,,,
Pennsylvania 5 per cents,1859-04-23,1859-04-08,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910,13,92.75,0,,,
Pennsylvania 5 per cents,1859-04-23,1859-04-15,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910,13,93,0,,,
Pennsylvania 5 per cents,1859-04-23,1859-04-22,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910,13,94.25,0,,,
Pennsylvania 5 per cents,1859-06-25,1859-04-29,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77,14,94.25,0,,,
Pennsylvania 5 per cents,1859-06-25,1859-05-06,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77,14,94,0,,,
Pennsylvania 5 per cents,1859-06-25,1859-05-13,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77,14,92.75,0,,,
Pennsylvania 5 per cents,1859-06-25,1859-05-20,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77,14,92,0,,,
Pennsylvania 5 per cents,1859-06-25,1859-05-27,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77,14,90.5,0,,,
Pennsylvania 5 per cents,1859-07-25,1859-06-03,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157,14,90,0,,,
Pennsylvania 5 per cents,1859-07-25,1859-06-10,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157,14,90,0,,,
Pennsylvania 5 per cents,1859-07-25,1859-06-17,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157,14,90,0,,,
Pennsylvania 5 per cents,1859-07-25,1859-06-24,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157,14,92.5,0,,,
Pennsylvania 5 per cents,1859-08-25,1859-07-01,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA246,14,93,0,,,
Pennsylvania 5 per cents,1859-08-25,1859-07-08,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA246,14,92.5,0,,,
Pennsylvania 5 per cents,1859-08-25,1859-07-15,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA246,14,89.5,0,2.5,,Table notes “dividend off”
