"newspaper_date","date","description","asset","registered","coupons_on","interest_suspended","issuer","price_low","price_high","original_text","url","comment","past_due","gold_rate","price_gold_low","price_gold_high","series","interest","current_yield_gold","current_yield_currency"
1863-07-13,1863-07-13,"North Carolina 6 per cent","north_carolina_6_old",0,0,0,"North Carolina",250,250,"We quote Confederate bonds, 100 m loan, at $103 to 110, and int; do do, 15 m loan, coupon, held at 200 and int; do do, registered, 130 and int; do do. 7 percents, 100; Virginia registered stock, 135; Virginia coupon bonds, 2 coupons on, 220; N. Carolina 6's, 250; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26","",0,9.04757144636373,27.6317243231582,27.6317243231582,"north_carolina_6pct_old",6,0.21714171471273,0.024
1863-07-13,1863-07-13,"Virginia coupon bonds (2 coupons on)","virginia_1864",0,2,0,"Virginia",220,220,"We quote Confederate bonds, 100 m loan, at $103 to 110, and int; do do, 15 m loan, coupon, held at 200 and int; do do, registered, 130 and int; do do. 7 percents, 100; Virginia registered stock, 135; Virginia coupon bonds, 2 coupons on, 220; N. Carolina 6's, 250; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26","",0,9.04757144636373,24.3159174043792,24.3159174043792,"virginia_coup",6,0.246751948537193,0.0272727272727273
1863-07-13,1863-07-13,"Virginia registered stock","virginia",1,0,0,"Virginia",135,135,"We quote Confederate bonds, 100 m loan, at $103 to 110, and int; do do, 15 m loan, coupon, held at 200 and int; do do, registered, 130 and int; do do. 7 percents, 100; Virginia registered stock, 135; Virginia coupon bonds, 2 coupons on, 220; N. Carolina 6's, 250; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0807:article=pos=26","",0,9.04757144636373,14.9211311345054,14.9211311345054,"virginia_reg",6,0.402114286505055,0.0444444444444444
1863-07-16,1863-07-16,"Confederate Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",103,109.5,"The sales since our last report embrace Confederate bonds (100 m) at 103a189½ and int; do 7'a, 109, Va. neg'd stock, 135, N. Carolina sixes, 250, Missouri do, four coupons on, 275;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0810:article=pos=13","",0,9.49239414615564,10.8507925834195,11.5355513386838,"confederate_100mn",8,0.714721441592895,0.0752941176470588
1863-07-16,1863-07-16,"North Carolina 6 per cent","north_carolina_6_old",0,0,0,"North Carolina",250,250,"The sales since our last report embrace Confederate bonds (100 m) at 103a189½ and int; do 7'a, 109, Va. neg'd stock, 135, N. Carolina sixes, 250, Missouri do, four coupons on, 275;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0810:article=pos=13","",0,9.49239414615564,26.3368752024744,26.3368752024744,"north_carolina_6pct_old",6,0.227817459507735,0.024
1863-07-16,1863-07-16,"Virginia registered stock","virginia",1,0,0,"Virginia",135,135,"The sales since our last report embrace Confederate bonds (100 m) at 103a189½ and int; do 7'a, 109, Va. neg'd stock, 135, N. Carolina sixes, 250, Missouri do, four coupons on, 275;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0810:article=pos=13","",0,9.49239414615564,14.2219126093362,14.2219126093362,"virginia_reg",6,0.421884184273584,0.0444444444444444
1863-07-20,1863-07-20,"Confederate Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",103,109.5,"At Messrs. Davenport & Co.'s auction sale, last week, prices went up at an astonishing rate. North Carolina bonds were sold at 300; Va. registered do 160; City of Richmond do 165; Richmond and Danville Railroad do 171; Central Railroad stock 116; Bank of Richmond 110; Richmond and Liverpool Packet Company 680. We quote Confederate bonds, 100 in loan, at 103a109½ and int.; do do 15 m loan, held at 200--no recent sales; do do 7's, 100; Va. coupon bonds, four coupons on, 325; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0814:article=pos=42","",0,9.80317177643472,10.5068035477656,11.1698542570906,"confederate_100mn",8,0.738121169049202,0.0752941176470588
1863-07-20,1863-07-20,"Confederate Bonds (15 mn)","confederate_15mn",0,0,0,"Confederacy",200,200,"At Messrs. Davenport & Co.'s auction sale, last week, prices went up at an astonishing rate. North Carolina bonds were sold at 300; Va. registered do 160; City of Richmond do 165; Richmond and Danville Railroad do 171; Central Railroad stock 116; Bank of Richmond 110; Richmond and Liverpool Packet Company 680. We quote Confederate bonds, 100 in loan, at 103a109½ and int.; do do 15 m loan, held at 200--no recent sales; do do 7's, 100; Va. coupon bonds, four coupons on, 325; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0814:article=pos=42","",0,9.80317177643472,20.4015602869235,20.4015602869235,"confederate_15mn",8,0.392126871057389,0.04
1863-07-20,1863-07-20,"North Carolina bonds ","north_carolina_6_old",0,0,0,"North Carolina",300,300,"At Messrs. Davenport & Co.'s auction sale, last week, prices went up at an astonishing rate. North Carolina bonds were sold at 300; Va. registered do 160; City of Richmond do 165; Richmond and Danville Railroad do 171; Central Railroad stock 116; Bank of Richmond 110; Richmond and Liverpool Packet Company 680. We quote Confederate bonds, 100 in loan, at 103a109½ and int.; do do 15 m loan, held at 200--no recent sales; do do 7's, 100; Va. coupon bonds, four coupons on, 325; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0814:article=pos=42","",0,9.80317177643472,30.6023404303853,30.6023404303853,"north_carolina_6pct_old",6,0.196063435528694,0.02
1863-07-20,1863-07-20,"Richmond City Bonds","richmond",0,0,0,"Richmond",165,165,"At Messrs. Davenport & Co.'s auction sale, last week, prices went up at an astonishing rate. North Carolina bonds were sold at 300; Va. registered do 160; City of Richmond do 165; Richmond and Danville Railroad do 171; Central Railroad stock 116; Bank of Richmond 110; Richmond and Liverpool Packet Company 680. We quote Confederate bonds, 100 in loan, at 103a109½ and int.; do do 15 m loan, held at 200--no recent sales; do do 7's, 100; Va. coupon bonds, four coupons on, 325; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0814:article=pos=42","",0,9.80317177643472,16.8312872367119,16.8312872367119,"richmond",6,0.356478973688535,0.0363636363636364
1863-07-20,1863-07-20,"Virginia coupon bonds (4 coupons on)","virginia_1865",0,4,0,"Virginia",325,325,"At Messrs. Davenport & Co.'s auction sale, last week, prices went up at an astonishing rate. North Carolina bonds were sold at 300; Va. registered do 160; City of Richmond do 165; Richmond and Danville Railroad do 171; Central Railroad stock 116; Bank of Richmond 110; Richmond and Liverpool Packet Company 680. We quote Confederate bonds, 100 in loan, at 103a109½ and int.; do do 15 m loan, held at 200--no recent sales; do do 7's, 100; Va. coupon bonds, four coupons on, 325; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0814:article=pos=42","",0,9.80317177643472,33.1525354662507,33.1525354662507,"virginia_coup",6,0.180981632795718,0.0184615384615385
1863-07-20,1863-07-20,"Virginia registered stock","virginia",1,0,0,"Virginia",160,160,"At Messrs. Davenport & Co.'s auction sale, last week, prices went up at an astonishing rate. North Carolina bonds were sold at 300; Va. registered do 160; City of Richmond do 165; Richmond and Danville Railroad do 171; Central Railroad stock 116; Bank of Richmond 110; Richmond and Liverpool Packet Company 680. We quote Confederate bonds, 100 in loan, at 103a109½ and int.; do do 15 m loan, held at 200--no recent sales; do do 7's, 100; Va. coupon bonds, four coupons on, 325; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0814:article=pos=42","",0,9.80317177643472,16.3212482295388,16.3212482295388,"virginia_reg",6,0.367618941616302,0.0375
1863-07-23,1863-07-23,"Confederate Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",101,108,"Since the resumption of auction sales we are enabled to give fuller and; perhaps, more accurate quotations of the stock market. Messrs. Lancaster & Co. had a sale yesterday, at which Confederate bonds of the 100 million loan brought 101a108 and int; 1866 to 1881 do do, 15 million loan. registered, 133a135 and int; do do, coupon, 194a195; Va registered stock 175 (!) Va coupon bonds, interest paying, 285;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0816:article=pos=23","",0,10.2933976551588,9.81211485105516,10.4921624149897,"confederate_100mn",8,0.788011303744214,0.076555023923445
1863-07-23,1863-07-23,"Confederate Bonds (15 mn) coupon","confederate_15mn",0,0,0,"Confederacy",194,195,"Since the resumption of auction sales we are enabled to give fuller and; perhaps, more accurate quotations of the stock market. Messrs. Lancaster & Co. had a sale yesterday, at which Confederate bonds of the 100 million loan brought 101a108 and int; 1866 to 1881 do do, 15 million loan. registered, 133a135 and int; do do, coupon, 194a195; Va registered stock 175 (!) Va coupon bonds, interest paying, 285;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0816:article=pos=23","",0,10.2933976551588,18.8470324861852,18.9441821381758,"confederate_15mn",8,0.423378823862573,0.0411311053984576
1863-07-23,1863-07-23,"Confederate Bonds (15 mn) registered","confederate_15mn_reg",1,0,0,"Confederacy",133,135,"Since the resumption of auction sales we are enabled to give fuller and; perhaps, more accurate quotations of the stock market. Messrs. Lancaster & Co. had a sale yesterday, at which Confederate bonds of the 100 million loan brought 101a108 and int; 1866 to 1881 do do, 15 million loan. registered, 133a135 and int; do do, coupon, 194a195; Va registered stock 175 (!) Va coupon bonds, interest paying, 285;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0816:article=pos=23","",0,10.2933976551588,12.9209037147558,13.1152030187371,"confederate_15mn",8,0.614531203293063,0.0597014925373134
1863-07-23,1863-07-23,"Virginia coupon bonds (interest paying)","virginia",0,0,0,"Virginia",285,285,"Since the resumption of auction sales we are enabled to give fuller and; perhaps, more accurate quotations of the stock market. Messrs. Lancaster & Co. had a sale yesterday, at which Confederate bonds of the 100 million loan brought 101a108 and int; 1866 to 1881 do do, 15 million loan. registered, 133a135 and int; do do, coupon, 194a195; Va registered stock 175 (!) Va coupon bonds, interest paying, 285;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0816:article=pos=23","",0,10.2933976551588,27.6876508173339,27.6876508173339,"virginia_coup",6,0.216703108529659,0.0210526315789474
1863-07-23,1863-07-23,"Virginia registered stock","virginia",1,0,0,"Virginia",175,175,"Since the resumption of auction sales we are enabled to give fuller and; perhaps, more accurate quotations of the stock market. Messrs. Lancaster & Co. had a sale yesterday, at which Confederate bonds of the 100 million loan brought 101a108 and int; 1866 to 1881 do do, 15 million loan. registered, 133a135 and int; do do, coupon, 194a195; Va registered stock 175 (!) Va coupon bonds, interest paying, 285;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0816:article=pos=23","",0,10.2933976551588,17.0011890983629,17.0011890983629,"virginia_reg",6,0.352916491034016,0.0342857142857143
1863-07-28,1863-07-28,"Confederate Bonds 8 per cent registered (payable Jan and Jul)","confederate_100mn",1,0,0,"Confederacy",102,102,"The last auction sales indicate the prevailing rates, viz: Confederate bonds, 8's, registered, 163d ult! interest payable May and November, 105 interest payable January and July, 102, 107½, latter for 1879. Va. Ga., interest paying, 300, do, registered 1892, 176,","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0820:article=13","years suggest the 100 mn loan",0,10.9240341686558,9.33720990114324,9.33720990114324,"confederate_100mn",8,0.856786993620063,0.0784313725490196
1863-07-28,1863-07-28,"Confederate Bonds 8 per cent registered (payable May and Nov)","confederate_100mn",1,0,0,"Confederacy",107.5,107.5,"The last auction sales indicate the prevailing rates, viz: Confederate bonds, 8's, registered, 163d ult! interest payable May and November, 105 interest payable January and July, 102, 107½, latter for 1879. Va. Ga., interest paying, 300, do, registered 1892, 176,","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0820:article=13","years suggest the 100 mn loan",0,10.9240341686558,9.84068690561665,9.84068690561665,"confederate_100mn",8,0.81295137999299,0.0744186046511628
1863-08-10,1863-08-10,"Confederate Bond (15 mn) registered","confederate_15mn_reg",1,0,0,"Confederacy",137.5,137.5,"The following quotations are based chiefly on recent auction sales: Confederate bonds, 8's, reg'd, 101a111; do do coupon, 103a110½ do do 7's, 100¼ do do reg'd convertibles, 112a114; do do 15 M loan, reg'd, 137½ do do 6 per cents, 95½ Va reg'd bonds 200a209½ according to date of redemption; N. C. 8's, 160; Richmond city bonds, 1870, 213, Norfolk city do, 1872, 140; Fredericksburg do, 126; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0832:article=pos=54","",0,12.5482351093788,10.9577162685795,10.9577162685795,"confederate_15mn",8,0.730079133636585,0.0581818181818182
1863-08-10,1863-08-10,"Confederate Bonds 8 per cent coupon","confederate_100mn",0,0,0,"Confederacy",103,110.5,"The following quotations are based chiefly on recent auction sales: Confederate bonds, 8's, reg'd, 101a111; do do coupon, 103a110½ do do 7's, 100¼ do do reg'd convertibles, 112a114; do do 15 M loan, reg'd, 137½ do do 6 per cents, 95½ Va reg'd bonds 200a209½ according to date of redemption; N. C. 8's, 160; Richmond city bonds, 1870, 213, Norfolk city do, 1872, 140; Fredericksburg do, 126; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0832:article=pos=54","prices in line with 100 mn loan? ",0,12.5482351093788,8.20832564119043,8.80601925584022,"confederate_100mn",8,0.940382959016678,0.0749414519906323
1863-08-10,1863-08-10,"Confederate Bonds 8 per cent registered","confederate_100mn",1,0,0,"Confederacy",101,111,"The following quotations are based chiefly on recent auction sales: Confederate bonds, 8's, reg'd, 101a111; do do coupon, 103a110½ do do 7's, 100¼ do do reg'd convertibles, 112a114; do do 15 M loan, reg'd, 137½ do do 6 per cents, 95½ Va reg'd bonds 200a209½ according to date of redemption; N. C. 8's, 160; Richmond city bonds, 1870, 213, Norfolk city do, 1872, 140; Fredericksburg do, 126; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0832:article=pos=54","prices in line with 100 mn loan? ",0,12.5482351093788,8.04894067728382,8.84586549681687,"confederate_100mn",8,0.947036612028588,0.0754716981132075
1863-08-10,1863-08-10,"North Carolina 8 per cent","north_carolina_8",0,0,0,"North Carolina",160,160,"The following quotations are based chiefly on recent auction sales: Confederate bonds, 8's, reg'd, 101a111; do do coupon, 103a110½ do do 7's, 100¼ do do reg'd convertibles, 112a114; do do 15 M loan, reg'd, 137½ do do 6 per cents, 95½ Va reg'd bonds 200a209½ according to date of redemption; N. C. 8's, 160; Richmond city bonds, 1870, 213, Norfolk city do, 1872, 140; Fredericksburg do, 126; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0832:article=pos=54","",0,12.5482351093788,12.7507971125288,12.7507971125288,"north_carolina_8pct",8,0.62741175546894,0.05
1863-08-10,1863-08-10,"Richmond City Bonds 1870","richmond",0,0,0,"Richmond",213,213,"The following quotations are based chiefly on recent auction sales: Confederate bonds, 8's, reg'd, 101a111; do do coupon, 103a110½ do do 7's, 100¼ do do reg'd convertibles, 112a114; do do 15 M loan, reg'd, 137½ do do 6 per cents, 95½ Va reg'd bonds 200a209½ according to date of redemption; N. C. 8's, 160; Richmond city bonds, 1870, 213, Norfolk city do, 1872, 140; Fredericksburg do, 126; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0832:article=pos=54","",0,12.5482351093788,16.974498656054,16.974498656054,"richmond",6,0.353471411531797,0.028169014084507
1863-08-10,1863-08-10,"Virginia registered stock","virginia",1,0,0,"Virginia",200,209.5,"The following quotations are based chiefly on recent auction sales: Confederate bonds, 8's, reg'd, 101a111; do do coupon, 103a110½ do do 7's, 100¼ do do reg'd convertibles, 112a114; do do 15 M loan, reg'd, 137½ do do 6 per cents, 95½ Va reg'd bonds 200a209½ according to date of redemption; N. C. 8's, 160; Richmond city bonds, 1870, 213, Norfolk city do, 1872, 140; Fredericksburg do, 126; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0832:article=pos=54","",0,12.5482351093788,15.938496390661,16.6955749692174,"virginia_reg",6,0.367713849359086,0.0293040293040293
